Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2020-08-21 10:35:54.757 -0500,"Success",0:00:03,0,0,0,"20200821_103554.757/LogFile.txt","","",1
2020-08-21 10:37:07.806 -0500,"Success",0:00:04,0,0,0,"20200821_103707.806/LogFile.txt","","",1
2020-08-21 10:45:22.722 -0500,"Success",0:00:00,0,0,0,"20200821_104522.722/LogFile.txt","","",1
2020-08-21 10:49:08.803 -0500,"Success",0:00:01,0,0,0,"20200821_104908.803/LogFile.txt","","",1
2020-08-21 10:51:29.284 -0500,"Success",0:00:00,0,0,0,"20200821_105129.284/LogFile.txt","","",1
2020-08-21 10:57:59.536 -0500,"Success",0:00:01,0,0,0,"20200821_105759.536/LogFile.txt","","",1
2020-08-21 10:59:29.168 -0500,"Success",0:00:18,0,1,0,"20200821_105929.168/LogFile.txt","","",1
2020-08-21 11:04:31.279 -0500,"Success",0:00:01,0,0,0,"20200821_110431.279/LogFile.txt","","",1
2020-08-21 11:06:10.389 -0500,"Success",0:00:01,0,0,0,"20200821_110610.389/LogFile.txt","","",1
2020-08-21 11:07:39.727 -0500,"Success",0:00:03,0,0,0,"20200821_110739.727/LogFile.txt","","",1
2020-08-21 12:23:35.409 -0500,"Success",0:00:00,0,0,0,"20200821_122335.409/LogFile.txt","","",1
2020-08-21 12:25:04.147 -0500,"Success",0:00:05,0,0,0,"20200821_122504.147/LogFile.txt","","",1
2020-08-21 13:22:11.911 -0500,"Success",0:00:07,0,0,0,"20200821_132211.911/LogFile.txt","","",1
2020-08-26 10:16:03.696 -0500,"Success",0:00:03,0,0,0,"20200826_101603.696/LogFile.txt","","",1
2020-08-26 10:16:59.088 -0500,"Success",0:00:00,0,0,0,"20200826_101659.088/LogFile.txt","","",1
2020-08-26 10:24:50.405 -0500,"Success",0:00:00,0,0,0,"20200826_102450.405/LogFile.txt","","",1
2020-08-26 13:18:07.724 -0500,"Failure",0:00:12,1,1,1,"20200826_131807.724/LogFile.txt","","Image Not Found -- click Error - No Image Found On Screen: ""go2loginCommerce""",0
2020-08-26 13:18:47.858 -0500,"Success",0:00:01,0,0,0,"20200826_131847.858/LogFile.txt","","",1
2020-08-26 13:36:09.006 -0500,"Success",0:00:01,0,0,0,"20200826_133609.006/LogFile.txt","","",1
2020-09-23 11:30:39.783 -0500,"Success",0:00:01,0,0,0,"20200923_113039.783/LogFile.txt","","",1
2020-09-23 11:31:33.438 -0500,"Success",0:00:01,0,0,0,"20200923_113133.438/LogFile.txt","","",1
2020-10-01 08:05:37.339 -0500,"Success",0:00:00,0,0,0,"20201001_080537.339/LogFile.txt","","",1
